waiting_path_L,waiting_path_R,waiting_path_non,MONEY,judgement,feedback_path_L,feedback_path_R,feedback_path_non,LOOP_1.thisRepN,LOOP_1.thisTrialN,LOOP_1.thisN,LOOP_1.thisIndex,LOOP_2.thisRepN,LOOP_2.thisTrialN,LOOP_2.thisN,LOOP_2.thisIndex,intro_image1.started,intro_key_resp1.started,intro_key_resp1.keys,intro_key_resp1.rt,intro_image2.started,intro_key_resp2.started,intro_key_resp2.keys,intro_key_resp2.rt,intro_image3.started,intro_key_resp3.started,intro_key_resp3.keys,intro_key_resp3.rt,intro_image4.started,intro_key_resp4.started,intro_key_resp4.keys,intro_key_resp4.rt,trigger.started,trigger_resp.started,trigger_resp.keys,trigger_resp.rt,NULLtext.started,fixation.started,two_doors.started,selet_key_resp.started,selet_key_resp.keys,selet_key_resp.rt,waiting_image_1.started,feedback_image_1.started,Money_text_1.started,fixation.stopped,rest_image.started,waiting_image_2.started,feedback_image_2.started,Money_text_2.started,end_image.started,participant,性别[男1女2],年龄,date,expName,psychopyVersion,frameRate,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,189.1385089000105,190.1451384999964,190.1451384999964,2,0.6227251999953296,,,,,,192.28990740000154,194.29979330001515,194.29979330001515,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,196.1258921000117,197.1309613000194,197.1309613000194,2,0.38832249998813495,,,,,,199.2904952999961,201.32016910001403,201.32016910001403,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,203.14405500001158,204.15026260001468,204.15026260001468,2,0.5932944000232965,,,,,,206.3057444000151,208.29985460001626,208.29985460001626,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,210.15510689999792,211.13652920001186,211.13652920001186,2,0.4230177999997977,,,,,,213.32969340001,215.3233704000013,215.3233704000013,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,217.1502765000041,218.15573810000205,218.15573810000205,2,0.4442785000137519,,,,,,220.2977960999997,222.32368880001013,222.32368880001013,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,224.16996359999757,225.14261500001885,225.14261500001885,2,0.905549199989764,,,,,,227.3091143000056,229.3264785000065,229.3264785000065,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,231.15633610001532,232.12882310000714,232.12882310000714,1,0.574910399998771,,,,,,234.30469119999907,236.32949900001404,236.32949900001404,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,238.14410560001852,239.1509391000145,239.1509391000145,2,0.8811469000065699,,,,,,241.28539890001412,243.3157131000189,243.3157131000189,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,245.1619655000104,246.1462884999928,246.1462884999928,1,0.6773668999958318,,,,,,248.33103400000255,250.301649800007,250.301649800007,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,252.11854429999948,253.1223239999963,253.1223239999963,1,0.3335707999940496,,,,253.1223239999963,,255.31404930001008,257.3204274000018,257.3204274000018,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,259.1355433000135,260.14142620001803,260.14142620001803,2,0.6265972999972291,,,,,,262.2852359999961,264.3390444999968,264.3390444999968,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,266.1548268000188,267.13069130000076,267.13069130000076,1,0.4298135999997612,,,,,,269.3237380000064,271.30932610001764,271.30932610001764,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,273.11590770000475,274.1515861999942,274.1515861999942,1,0.6723159000102896,,,,,,276.30711860000156,278.3102033000032,278.3102033000032,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,280.12830640000175,281.1338216000004,281.1338216000004,2,0.45788219998939894,,,,,,283.31825890002074,285.29732430001604,285.29732430001604,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,10,T,images/T_open_L.png,images/T_open_R.png,images/non-response.png,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,287.11389840001357,288.1204061000026,288.1204061000026,1,0.3673024000017904,,,,288.1204061000026,,290.2939483000082,292.34615970001323,292.34615970001323,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
images/waiting_L.png,images/waiting_R.png,images/waiting_non.png,-10,F,images/F_open_L.png,images/F_open_R.png,images/non-response.png,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,294.1373830999946,295.1396683000203,295.1396683000203,2,0.4291156000108458,,,,,,297.3040378000005,299.3171002000163,299.3171002000163,,,,,2024-12-07_13h26.50.496,Double_Doors,2022.2.5,29.888307396374234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.14176040000166,,,,,,,,
